age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,__target__
,Private,406641.0,HS-grad,9.0,Never-married,Sales,,White,Female,0.0,0.0,,United-States,0.0
29.0,Private,,,9.0,,Protective-serv,Unmarried,,Male,0.0,0.0,,,
,,261059.0,,10.0,,,Husband,White,Male,0.0,0.0,40.0,United-States,
,,199374.0,Masters,14.0,Widowed,Sales,,White,Female,0.0,,,,0.0
32.0,Private,,,,Married-civ-spouse,Craft-repair,Husband,White,Male,,1902.0,40.0,,1.0
,Private,129301.0,9th,5.0,,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
29.0,,173789.0,,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,,0.0
29.0,,,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
39.0,,457453.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,,Black,Male,0.0,0.0,,United-States,
,Private,187493.0,Masters,14.0,Married-civ-spouse,,Husband,,,,0.0,40.0,,1.0
57.0,Self-emp-not-inc,20953.0,Masters,14.0,,,Husband,White,Male,,2129.0,70.0,United-States,
40.0,Private,131650.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,40.0,United-States,0.0
,State-gov,,,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,,1.0
,Private,202102.0,HS-grad,9.0,Never-married,Sales,,White,Female,0.0,0.0,40.0,United-States,0.0
,Private,318360.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Wife,,Female,,0.0,55.0,United-States,1.0
39.0,,160916.0,9th,,,Other-service,Unmarried,White,Female,0.0,,40.0,United-States,
,Private,,HS-grad,,Married-civ-spouse,,Husband,,,0.0,,65.0,,
20.0,Private,,,,Never-married,Handlers-cleaners,Own-child,,Male,0.0,0.0,25.0,United-States,0.0
,Private,584259.0,HS-grad,9.0,Married-civ-spouse,Sales,,White,Male,,0.0,,United-States,0.0
38.0,Private,185556.0,HS-grad,9.0,Divorced,Sales,Not-in-family,,Male,0.0,,50.0,United-States,1.0
58.0,Local-gov,,,,Married-civ-spouse,Prof-specialty,,White,,,0.0,40.0,United-States,1.0
,,,Bachelors,13.0,,,,White,Male,7688.0,0.0,50.0,United-States,1.0
45.0,Private,30840.0,Masters,14.0,Divorced,,,White,Male,27828.0,0.0,50.0,,
27.0,Private,147839.0,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,,United-States,0.0
51.0,Private,,Assoc-voc,11.0,Divorced,Prof-specialty,,White,Female,,0.0,,United-States,
,,418640.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,,Male,,0.0,40.0,Haiti,1.0
,Private,222130.0,,9.0,Never-married,Adm-clerical,Unmarried,,,,0.0,40.0,United-States,
41.0,Private,,HS-grad,,Divorced,,,White,,,0.0,40.0,United-States,0.0
30.0,Local-gov,321024.0,,,Married-civ-spouse,,Husband,White,,,,40.0,United-States,0.0
44.0,Private,,Some-college,10.0,Married-civ-spouse,,Husband,Black,,0.0,0.0,38.0,United-States,1.0
28.0,Private,181597.0,HS-grad,,Never-married,Craft-repair,Own-child,Black,,,0.0,40.0,United-States,
,,694105.0,,,Never-married,Craft-repair,Unmarried,White,Male,,,,United-States,0.0
60.0,Private,241013.0,,9.0,Married-civ-spouse,,,,,0.0,0.0,40.0,United-States,0.0
40.0,Federal-gov,158796.0,,9.0,Divorced,,Not-in-family,,Female,,0.0,,Philippines,
,Private,248476.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
49.0,,191277.0,Assoc-voc,11.0,Divorced,Craft-repair,Own-child,White,,,,30.0,,0.0
26.0,Private,,HS-grad,,Never-married,,Not-in-family,White,Male,0.0,,,,0.0
33.0,Private,402848.0,,,,Adm-clerical,Other-relative,White,Female,,0.0,32.0,United-States,0.0
62.0,,,,13.0,Married-civ-spouse,,Wife,,Female,4064.0,0.0,35.0,England,0.0
45.0,Private,153682.0,Some-college,10.0,,Adm-clerical,Husband,,,0.0,,40.0,United-States,
,,122412.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,,,35.0,,1.0
26.0,Private,216819.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,40.0,,0.0
47.0,Private,,HS-grad,9.0,Separated,,,White,Male,0.0,0.0,,,
41.0,,,,14.0,Divorced,Exec-managerial,Unmarried,White,,0.0,0.0,,,
38.0,Private,288158.0,,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,0.0,50.0,,1.0
32.0,,146161.0,Masters,14.0,,Exec-managerial,Husband,,,,0.0,40.0,United-States,
,Private,91475.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,,0.0
32.0,Self-emp-not-inc,151868.0,HS-grad,9.0,,Farming-fishing,Husband,,Male,5013.0,0.0,65.0,United-States,0.0
,Private,118306.0,HS-grad,,Never-married,Handlers-cleaners,,White,Male,0.0,,,United-States,0.0
33.0,Private,,HS-grad,,,Handlers-cleaners,Husband,White,Male,0.0,,60.0,United-States,0.0
,Private,,1st-4th,2.0,,Craft-repair,,White,Male,,,40.0,Mexico,0.0
60.0,Private,,10th,6.0,Separated,Other-service,,,Female,0.0,0.0,40.0,United-States,0.0
25.0,Private,48280.0,Bachelors,13.0,,Prof-specialty,Not-in-family,,Female,,0.0,40.0,United-States,0.0
47.0,Private,,,7.0,,,,,Male,0.0,,40.0,United-States,0.0
24.0,Federal-gov,,,,Married-civ-spouse,Adm-clerical,Husband,,Male,,0.0,40.0,United-States,
19.0,Private,150073.0,Some-college,,,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,25.0,United-States,0.0
,Private,59792.0,,14.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,,,,,,0.0
52.0,Private,24185.0,,,Divorced,Craft-repair,Unmarried,White,Male,,0.0,,,0.0
27.0,,35034.0,HS-grad,9.0,,Farming-fishing,,White,Female,0.0,,40.0,United-States,
,,118714.0,,9.0,,,,White,,7298.0,0.0,40.0,United-States,
33.0,Private,230883.0,,10.0,,Exec-managerial,Unmarried,,Male,0.0,2824.0,48.0,United-States,
,,149224.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,,50.0,,0.0
35.0,,122493.0,Assoc-voc,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
58.0,Private,,11th,7.0,Married-civ-spouse,Transport-moving,,Black,,0.0,0.0,60.0,United-States,0.0
45.0,,272792.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,,,50.0,United-States,1.0
41.0,Private,303521.0,Bachelors,13.0,Divorced,,Not-in-family,White,,4650.0,,45.0,United-States,0.0
40.0,Private,226027.0,HS-grad,,Married-civ-spouse,,,White,Male,0.0,0.0,20.0,,0.0
36.0,Private,94565.0,Assoc-voc,11.0,Divorced,Tech-support,,White,Male,,0.0,40.0,United-States,
65.0,Self-emp-not-inc,336848.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0.0,40.0,United-States,0.0
20.0,,162688.0,HS-grad,,Never-married,Handlers-cleaners,Own-child,White,Male,,,,United-States,0.0
30.0,State-gov,45737.0,Some-college,,,,,,Female,0.0,,40.0,,0.0
52.0,Private,335997.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,7688.0,0.0,,United-States,
26.0,Private,96645.0,Doctorate,16.0,,Craft-repair,,Black,Male,0.0,,20.0,United-States,0.0
,State-gov,43712.0,,,Married-civ-spouse,Tech-support,Husband,,,,0.0,45.0,United-States,0.0
,Private,,Some-college,10.0,,Exec-managerial,Unmarried,,Female,5721.0,0.0,,United-States,0.0
45.0,Private,102318.0,Assoc-voc,11.0,Married-civ-spouse,,,,Male,0.0,,45.0,,1.0
40.0,State-gov,132125.0,Some-college,,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
31.0,Self-emp-inc,229741.0,Assoc-acdm,,Married-civ-spouse,Craft-repair,Husband,White,,,1579.0,,,0.0
60.0,,265201.0,Doctorate,16.0,Married-civ-spouse,,Husband,White,Male,,0.0,50.0,,1.0
,Private,,,13.0,Married-civ-spouse,Sales,,White,Male,0.0,0.0,,United-States,0.0
33.0,Private,304833.0,,13.0,,Sales,Husband,White,,0.0,0.0,45.0,United-States,
31.0,,341632.0,Assoc-acdm,,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,46.0,,0.0
21.0,Private,140001.0,,10.0,,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
30.0,,159123.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,,,United-States,
33.0,Private,,HS-grad,,Never-married,,Not-in-family,White,,0.0,0.0,40.0,Mexico,0.0
35.0,,34996.0,,10.0,,Other-service,Not-in-family,,Female,,,30.0,,0.0
53.0,Self-emp-not-inc,,7th-8th,4.0,Married-civ-spouse,Exec-managerial,,White,Female,0.0,0.0,80.0,United-States,
65.0,Self-emp-inc,323636.0,Bachelors,,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,United-States,1.0
,,182689.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,,0.0,40.0,,1.0
25.0,,51392.0,Assoc-voc,11.0,,Adm-clerical,Unmarried,White,Female,0.0,,40.0,,0.0
43.0,Private,177905.0,,10.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,,40.0,United-States,
36.0,Private,,7th-8th,4.0,,Machine-op-inspct,Wife,White,Female,0.0,0.0,,United-States,0.0
37.0,State-gov,,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,,,United-States,0.0
,Private,309212.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,,Germany,
,Self-emp-not-inc,188273.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,,15024.0,0.0,,United-States,
,,93977.0,,,,,Not-in-family,White,,,,40.0,,
62.0,,,Bachelors,13.0,,Exec-managerial,Husband,White,Male,,1902.0,55.0,United-States,1.0
50.0,Local-gov,,HS-grad,,Married-civ-spouse,,Wife,,Female,0.0,0.0,40.0,United-States,1.0
33.0,,,,13.0,,Machine-op-inspct,Not-in-family,White,Male,,,46.0,,0.0
,,190292.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Male,,0.0,40.0,United-States,0.0
38.0,Private,170783.0,Assoc-voc,11.0,Divorced,,Own-child,White,Male,0.0,0.0,25.0,,0.0
28.0,Private,239539.0,HS-grad,9.0,Never-married,,Own-child,Asian-Pac-Islander,Male,0.0,0.0,45.0,,0.0
48.0,Private,164200.0,,14.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,,1.0
52.0,Private,,HS-grad,,Divorced,Craft-repair,,,Male,0.0,,47.0,,
,Self-emp-not-inc,,Some-college,10.0,Married-civ-spouse,Farming-fishing,,White,Male,,,72.0,United-States,0.0
25.0,Private,176981.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,,40.0,United-States,0.0
59.0,,134153.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,,Black,Male,,0.0,38.0,United-States,1.0
35.0,Private,245372.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,,,40.0,,0.0
26.0,,168236.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,White,,,0.0,,United-States,
,Private,448841.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,,,Male,0.0,,40.0,,0.0
44.0,Self-emp-inc,144778.0,Prof-school,,,,Not-in-family,,Male,8614.0,0.0,50.0,United-States,1.0
,Private,155914.0,HS-grad,,,,Husband,White,Male,0.0,0.0,55.0,United-States,0.0
34.0,Federal-gov,117362.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,,0.0,0.0,,,
50.0,Local-gov,82783.0,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,45.0,United-States,
30.0,,207301.0,,13.0,,Sales,Not-in-family,White,,0.0,0.0,50.0,United-States,
41.0,,606347.0,7th-8th,,Married-civ-spouse,,,Black,Male,0.0,0.0,40.0,United-States,0.0
61.0,Local-gov,,,9.0,,,Not-in-family,,Female,,,,United-States,0.0
29.0,,234972.0,Some-college,,,Sales,Husband,,Male,,0.0,50.0,,
,,,Masters,14.0,,Exec-managerial,,White,,0.0,0.0,,,1.0
33.0,,,Masters,14.0,Married-civ-spouse,,Husband,White,,0.0,0.0,,Dominican-Republic,1.0
31.0,Private,203408.0,Some-college,10.0,Divorced,Craft-repair,,White,,,0.0,45.0,,0.0
,,297510.0,Prof-school,15.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,60.0,United-States,1.0
,Private,,,8.0,Never-married,,Own-child,White,,,,20.0,,
41.0,Private,,,13.0,,Adm-clerical,Not-in-family,White,Male,0.0,0.0,52.0,United-States,
,,,,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
42.0,Self-emp-not-inc,342634.0,Assoc-voc,11.0,,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Cambodia,0.0
49.0,Private,38819.0,,9.0,,,Husband,White,Male,0.0,0.0,,United-States,1.0
,,164571.0,HS-grad,,,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
36.0,Local-gov,,Some-college,10.0,,,Husband,White,,0.0,0.0,68.0,,
26.0,Self-emp-not-inc,192652.0,Some-college,10.0,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,15.0,United-States,0.0
,,,Some-college,10.0,Never-married,Other-service,,White,Female,4416.0,0.0,25.0,,0.0
,Private,116539.0,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,,1.0
37.0,,162834.0,Some-college,10.0,Never-married,Craft-repair,,,Male,0.0,0.0,,United-States,
,Local-gov,226525.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,51.0,United-States,0.0
18.0,Private,219404.0,5th-6th,,Never-married,Farming-fishing,Not-in-family,White,Male,,0.0,,,0.0
38.0,Private,33394.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,,0.0,60.0,United-States,
56.0,Federal-gov,75804.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,48.0,,0.0
58.0,Self-emp-not-inc,359972.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,,White,Male,,0.0,,United-States,1.0
,,201247.0,,9.0,,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,,United-States,
41.0,Private,220109.0,,,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,0.0,55.0,,1.0
59.0,Private,118479.0,Bachelors,13.0,Married-civ-spouse,,,,Male,0.0,,,China,0.0
45.0,,,HS-grad,,Never-married,Machine-op-inspct,Own-child,White,,,0.0,40.0,United-States,0.0
60.0,Private,495366.0,HS-grad,9.0,Divorced,Adm-clerical,,White,,0.0,0.0,38.0,,0.0
,Private,53776.0,HS-grad,,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,,0.0
28.0,Private,375980.0,Some-college,,Never-married,Adm-clerical,Unmarried,,,0.0,0.0,,United-States,0.0
61.0,Private,185152.0,,,Widowed,Other-service,,Black,Male,0.0,0.0,40.0,United-States,0.0
,Local-gov,230095.0,,,,,Wife,,,,,,,0.0
,Private,349198.0,,4.0,Never-married,,,White,,0.0,0.0,16.0,,
41.0,,59916.0,Assoc-voc,11.0,Married-civ-spouse,Sales,,White,Male,,0.0,63.0,United-States,
32.0,Private,214150.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0.0,0.0,,United-States,
,Private,255187.0,Some-college,10.0,,Tech-support,Unmarried,,Female,0.0,0.0,40.0,United-States,0.0
30.0,,274577.0,Assoc-acdm,12.0,Never-married,Sales,Unmarried,Black,,,0.0,,United-States,0.0
51.0,Private,257756.0,HS-grad,9.0,,Prof-specialty,Wife,White,Female,,0.0,50.0,,1.0
75.0,Private,186808.0,11th,7.0,Married-civ-spouse,Protective-serv,,Black,Male,6418.0,,50.0,United-States,
,Private,147519.0,Some-college,10.0,Divorced,Sales,,White,Female,0.0,0.0,80.0,United-States,0.0
,,173630.0,HS-grad,,Married-civ-spouse,,Husband,White,,0.0,0.0,,United-States,1.0
,Private,136986.0,HS-grad,9.0,Married-civ-spouse,,,White,,7688.0,0.0,50.0,,1.0
41.0,,163287.0,Bachelors,13.0,,,,White,Male,0.0,0.0,,United-States,0.0
25.0,Private,150804.0,,9.0,,Transport-moving,Not-in-family,,Male,,0.0,40.0,,0.0
27.0,Private,189565.0,Doctorate,16.0,,,Husband,White,Male,0.0,0.0,,United-States,1.0
47.0,Private,165484.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,
53.0,Private,177727.0,Some-college,,Married-civ-spouse,,Husband,White,,0.0,0.0,50.0,United-States,1.0
53.0,Self-emp-inc,,,9.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,,45.0,,1.0
38.0,Private,246463.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
42.0,Private,27661.0,Assoc-acdm,,,Exec-managerial,Husband,,Male,7298.0,,50.0,United-States,1.0
,,288419.0,,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,0.0
57.0,,,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,,,0.0,0.0,40.0,United-States,
71.0,Self-emp-not-inc,200540.0,HS-grad,,,Sales,Husband,White,Male,0.0,2392.0,52.0,United-States,
21.0,,,HS-grad,9.0,Never-married,,Own-child,,Male,0.0,0.0,,,0.0
35.0,Private,148906.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,,,United-States,0.0
64.0,,262645.0,HS-grad,,,,Husband,,,0.0,,50.0,United-States,1.0
21.0,Private,243368.0,Preschool,1.0,Never-married,,Not-in-family,,,0.0,0.0,50.0,Mexico,
41.0,Private,106698.0,,,,Transport-moving,Not-in-family,White,Female,,0.0,60.0,United-States,1.0
,,186365.0,Some-college,10.0,Never-married,,Not-in-family,White,,,0.0,40.0,United-States,0.0
,,304001.0,,,Divorced,,Not-in-family,,Male,3325.0,0.0,40.0,United-States,0.0
38.0,Self-emp-inc,125645.0,Some-college,10.0,,,Husband,White,,0.0,0.0,50.0,,1.0
42.0,,111468.0,HS-grad,9.0,,,,White,Female,3325.0,0.0,40.0,United-States,
32.0,,136331.0,Bachelors,13.0,,,Husband,White,Male,0.0,,40.0,,1.0
,Private,213849.0,,9.0,Divorced,,Not-in-family,,Female,,,40.0,United-States,0.0
,,138994.0,,,Never-married,Sales,,Asian-Pac-Islander,Female,0.0,0.0,40.0,Vietnam,
29.0,,,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,3781.0,0.0,35.0,United-States,0.0
18.0,Private,36251.0,11th,7.0,Never-married,,Own-child,,Female,0.0,0.0,25.0,,
32.0,,100904.0,,,Separated,Other-service,Unmarried,,,0.0,,,United-States,
,,427474.0,,7.0,,Other-service,Husband,White,,0.0,,35.0,Mexico,0.0
37.0,Private,,Bachelors,13.0,Never-married,,Other-relative,White,,0.0,0.0,,United-States,0.0
34.0,Private,75454.0,,8.0,,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,
,Private,203488.0,,9.0,,Transport-moving,Not-in-family,,Male,,0.0,50.0,,0.0
30.0,,49795.0,HS-grad,9.0,,Adm-clerical,Not-in-family,White,Male,,0.0,40.0,,
17.0,Private,152710.0,,6.0,,Sales,Own-child,White,,,,,United-States,0.0
28.0,Local-gov,199172.0,HS-grad,9.0,Separated,Other-service,Unmarried,,Female,0.0,0.0,40.0,,0.0
,Private,382583.0,,9.0,Never-married,Machine-op-inspct,Own-child,,Male,,0.0,40.0,United-States,0.0
32.0,,,,,Never-married,Exec-managerial,Not-in-family,,Male,0.0,0.0,20.0,,
46.0,Local-gov,,Some-college,10.0,,Prof-specialty,Husband,White,Male,,,,United-States,
35.0,,130540.0,Masters,,Never-married,,Own-child,White,,,1564.0,40.0,United-States,
22.0,Private,117789.0,Bachelors,13.0,,Adm-clerical,,,,,,,United-States,
20.0,,83141.0,Some-college,,Never-married,Craft-repair,,White,Male,0.0,0.0,,United-States,
36.0,,176837.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,7298.0,0.0,,United-States,
,Private,234096.0,9th,,Divorced,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
,Private,353317.0,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,70.0,United-States,1.0
23.0,,302312.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,Black,Male,,0.0,,United-States,
,,181015.0,,6.0,Never-married,,,White,Male,0.0,,15.0,,0.0
36.0,,,,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0.0,40.0,United-States,
48.0,Private,,HS-grad,9.0,Married-civ-spouse,,Husband,,,0.0,0.0,40.0,United-States,1.0
33.0,Private,229051.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,1902.0,,United-States,1.0
41.0,Private,204415.0,,,,Handlers-cleaners,Not-in-family,,Male,,0.0,48.0,,0.0
25.0,Private,185836.0,Some-college,10.0,Never-married,,Not-in-family,White,,0.0,0.0,,,
52.0,,228516.0,Some-college,10.0,Married-civ-spouse,,,White,Male,,0.0,35.0,,1.0
,Self-emp-not-inc,242519.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,,Male,,0.0,,United-States,
36.0,Private,,Bachelors,,,Handlers-cleaners,Husband,White,,0.0,0.0,40.0,,
35.0,Private,,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0.0,,United-States,1.0
21.0,Private,811615.0,,9.0,,Other-service,,Black,Female,0.0,0.0,,United-States,
43.0,,300099.0,,13.0,Divorced,,Not-in-family,White,Female,0.0,0.0,34.0,United-States,0.0
,State-gov,146305.0,,10.0,Divorced,Tech-support,Not-in-family,,Female,,0.0,48.0,United-States,
36.0,Private,167482.0,,9.0,Never-married,Adm-clerical,Own-child,White,,0.0,0.0,65.0,,0.0
23.0,Private,,Assoc-acdm,12.0,Never-married,Prof-specialty,,White,Female,,,25.0,United-States,0.0
32.0,Private,204663.0,,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,,,,0.0
40.0,,171234.0,Assoc-voc,11.0,,Prof-specialty,Unmarried,,Female,0.0,0.0,24.0,United-States,0.0
,Private,167174.0,Doctorate,16.0,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,,,,,
,Private,116167.0,,9.0,,,Own-child,,Female,0.0,0.0,,United-States,0.0
41.0,,106159.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,,0.0,48.0,United-States,1.0
,State-gov,295826.0,Masters,,Divorced,Prof-specialty,Unmarried,,,0.0,,50.0,,0.0
26.0,Private,,,9.0,Married-civ-spouse,,Husband,White,Male,,0.0,,Mexico,
,Private,289605.0,9th,5.0,Never-married,Craft-repair,,White,Male,,1617.0,35.0,,
31.0,Private,197886.0,,13.0,,Exec-managerial,Husband,White,,0.0,0.0,50.0,United-States,1.0
,Private,120126.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,,Male,,0.0,75.0,United-States,1.0
35.0,Private,61343.0,HS-grad,9.0,,,,White,Male,,0.0,,United-States,0.0
42.0,,116197.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,,
42.0,Federal-gov,,Some-college,10.0,,,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
69.0,Federal-gov,47341.0,Masters,14.0,Divorced,,Not-in-family,White,Female,0.0,0.0,5.0,United-States,
25.0,,,,7.0,,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,Mexico,0.0
18.0,Private,,,10.0,,Other-service,Own-child,White,Male,0.0,,30.0,,0.0
47.0,Local-gov,179048.0,,,Never-married,Craft-repair,Not-in-family,,Male,0.0,0.0,40.0,,0.0
28.0,,213842.0,Bachelors,13.0,,Tech-support,Own-child,White,Male,0.0,0.0,,,0.0
,Private,188274.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Own-child,White,Male,,0.0,40.0,United-States,
22.0,,86849.0,,10.0,Never-married,Other-service,Own-child,,Female,,,20.0,United-States,
,Self-emp-inc,,HS-grad,9.0,,,Husband,,Male,,0.0,,Canada,1.0
21.0,Private,,,,Never-married,,,,Male,0.0,,40.0,United-States,0.0
51.0,Private,,Some-college,10.0,,Sales,Husband,White,Male,,0.0,,,
,State-gov,312351.0,,,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,,175935.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,,United-States,
20.0,Private,,Some-college,,Never-married,Other-service,Not-in-family,,Female,,0.0,35.0,United-States,0.0
,,70209.0,Doctorate,16.0,Divorced,Prof-specialty,Not-in-family,,Female,14084.0,0.0,60.0,United-States,1.0
,Local-gov,251588.0,Bachelors,,,,Husband,,Male,,0.0,40.0,United-States,
33.0,,176992.0,,,Married-civ-spouse,,Husband,White,Male,3464.0,0.0,40.0,United-States,0.0
51.0,State-gov,,Assoc-acdm,12.0,Divorced,Exec-managerial,Unmarried,White,Female,,,38.0,,0.0
,Private,65545.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,,46.0,,
